AP1RTT,AP1STDEV,AP2RTT,AP2STDEV,AP3RTT,AP3STDEV,x,y,predicted_x,predicted_y
7.262,0.155,3.977,0.291,7.786,0.234,4,3,4.063225142857143,2.4488825000000003
7.398,0.092,4.065,0.353,7.815,0.18,4,3,3.9531300714285718,2.3774345000000006
7.144,0.169,3.977,0.393,7.844,0.15,4,3,4.2494,2.543321833333333
7.32,0.078,3.977,0.343,7.815,0.19,4,3,4.035130357142857,2.4018960555555555
7.242,0.112,4.065,0.331,7.844,0.163,4,3,4.148698,2.5043145
7.379,0.06,4.036,0.306,7.815,0.168,4,3,3.9731845714285723,2.3799808333333337
7.32,0.105,4.006,0.364,7.815,0.179,4,3,4.035130357142857,2.414757555555555
7.242,0.092,3.948,0.379,7.844,0.142,4,3,4.1486979999999996,2.4522299999999997
7.174,0.143,4.065,0.294,7.756,0.245,4,3,4.120661428571428,2.558774944444444
7.262,0.175,4.094,0.307,7.727,0.209,4,3,3.9978489285714303,2.5013440000000005
7.253,0.137,4.036,0.331,7.903,0.18,4,3,4.203671428571428,2.482404833333333
7.594,2.17,4.065,0.336,7.873,0.136,4,3,3.808235214285714,2.2141882777777777
7.203,0.171,4.036,0.338,7.727,0.249,4,3,4.058808571428572,2.5225603888888886
7.291,0.167,4.065,0.313,7.844,0.154,4,3,4.097832499999999,2.4647524444444446
7.291,0.11,4.036,0.36,7.844,0.142,4,3,4.097832499999999,2.4517008333333328
7.379,0.886,4.006,0.353,7.844,0.169,4,3,4.005621071428572,2.366577500000001
7.057,0.206,4.094,0.359,7.844,0.175,4,3,4.337649071428571,2.6644215
7.467,0.12,4.006,0.412,7.786,0.199,4,3,3.8475505,2.293997055555556
7.32,0.092,3.977,0.419,7.873,0.136,4,3,4.1001235000000005,2.4018960555555555
7.379,0.111,4.036,0.347,7.727,0.268,4,3,3.8754920000000013,2.3799808333333337
7.398,0.149,4.006,0.425,7.815,0.139,4,3,3.953130071428572,2.3509795555555564
7.32,0.152,4.123,0.36,7.844,0.217,4,3,4.067566857142857,2.4675960555555556
7.32,0.167,4.065,0.378,7.932,0.176,4,3,4.166730285714285,2.4412125
7.144,0.152,4.036,0.342,7.932,0.18,4,3,4.3485634285714285,2.5695866666666656
7.35,0.132,3.977,0.448,7.815,0.232,4,3,4.003694642857145,2.377446055555556
7.477,0.105,4.065,0.39,7.756,0.206,4,3,3.803571928571428,2.312149777777778
7.262,0.202,4.065,0.355,7.727,0.217,4,3,3.9978489285714303,2.488198944444445
7.438,0.129,3.948,0.349,7.756,0.207,4,3,3.845120857142858,2.292381111111111
7.438,0.062,4.094,0.349,7.698,0.271,4,3,3.7810971428571434,2.3576106666666665
7.359,0.185,4.036,0.363,7.786,0.181,4,3,3.9619224999999987,2.396356388888888
7.203,0.105,3.977,0.31,7.844,0.175,4,3,4.188937642857143,2.4962955555555553
7.32,0.111,3.977,0.437,7.903,0.197,4,3,4.133929214285714,2.4018960555555555
7.174,0.125,4.123,0.322,7.815,0.185,4,3,4.186282071428572,2.5851585
7.203,0.157,4.065,0.376,7.844,0.149,4,3,4.188937642857143,2.535612
7.32,0.093,4.036,0.358,7.815,0.207,4,3,4.035130357142856,2.4281608888888884
7.175,0.185,3.948,0.372,7.815,0.2,4,3,4.185257142857145,2.5058932777777776
7.242,0.155,3.977,0.419,7.786,0.189,4,3,4.083945142857142,2.4649980555555553
7.291,0.099,4.065,0.373,7.815,0.25,4,3,4.065396,2.4647524444444446
7.35,0.068,4.065,0.351,7.756,0.206,4,3,3.9380740000000003,2.4167625000000004
7.262,0.112,4.006,0.417,7.844,0.203,4,3,4.127978000000001,2.461744000000001
7.438,0.094,4.036,0.417,7.756,0.244,4,3,3.8451208571428577,2.3314139999999997
7.242,0.14,4.036,0.412,7.903,0.129,4,3,4.215060357142857,2.4912628888888886
7.398,0.105,4.006,0.416,7.844,0.168,4,3,3.985566571428572,2.3509795555555564
7.242,0.168,4.094,0.378,7.815,0.205,4,3,4.1162615,2.5174595555555555
7.32,2.205,4.065,0.415,7.815,0.152,4,3,4.035130357142856,2.4412125
7.214,0.461,4.065,0.344,7.815,0.196,4,3,4.145173499999999,2.5268016111111105
7.555,1.028,4.036,0.413,7.815,0.151,4,3,3.7854428571428578,2.2339594999999997
7.477,0.09,4.006,0.37,7.727,0.241,4,3,3.7714999999999996,2.2856948333333333
7.438,0.175,4.036,0.384,7.873,0.123,4,3,3.975734642857143,2.3314139999999997
7.242,0.237,4.065,0.324,7.844,0.196,4,3,4.148698,2.5043145
7.477,2.513,4.006,0.425,7.844,0.176,4,3,3.9016290714285717,2.2856948333333333
7.437,0.153,3.977,0.423,7.786,0.186,4,3,3.879487642857143,2.3059755555555554
7.398,0.08,4.036,0.426,7.873,0.138,4,3,4.018123214285715,2.3643828888888887
7.525,0.105,4.036,0.413,7.844,0.174,4,3,3.8501936428571426,2.259092833333333
7.379,0.148,4.065,0.368,7.844,0.232,4,3,4.005621071428572,2.3930324444444455
7.438,0.103,4.065,0.367,7.844,0.105,4,3,3.9431779999999996,2.3444656111111115
7.281,0.183,4.036,0.331,7.756,0.186,4,3,4.010183928571429,2.459796388888889
7.281,0.207,4.094,0.375,7.844,0.13,4,3,4.108241071428572,2.485993055555556
7.408,0.076,4.036,0.342,7.727,0.205,4,3,3.844861785714285,2.3561573333333325
7.527,0.139,4.036,0.365,7.786,0.19,4,3,3.7832904999999992,2.2574203888888893
7.32,0.272,4.036,0.325,7.844,0.186,4,3,4.0675668571428565,2.4281608888888884
7.555,0.365,4.036,0.28,7.844,0.19,4,3,3.817879357142857,2.2339594999999997
7.32,0.11,4.006,0.398,7.756,0.215,4,3,3.9695097142857145,2.414757555555555
7.672,0.521,4.065,0.313,7.727,0.218,4,3,3.5604960714285716,2.148035611111111
7.242,0.256,4.036,0.436,7.786,0.206,4,3,4.083945142857143,2.4912628888888886
7.32,0.103,3.977,0.404,7.786,0.152,4,3,4.002814,2.4018960555555555
7.32,0.174,4.036,0.403,7.786,0.176,4,3,4.002813999999998,2.4281608888888884
7.359,0.187,3.977,0.425,7.815,0.206,4,3,3.9942388571428578,2.3700915555555553
7.232,0.097,4.094,0.354,7.815,0.169,4,3,4.126600071428572,2.5255006666666664
7.477,0.141,4.094,0.303,7.786,0.207,4,3,3.8368762142857133,2.3252948333333334
7.467,0.138,4.065,0.35,7.756,0.174,4,3,3.8142462142857148,2.3204520000000004
7.242,0.128,4.065,0.369,7.873,0.151,4,3,4.1812546428571435,2.5043145
7.359,0.21,4.094,0.334,7.844,0.108,4,3,4.026675357142857,2.4225530555555554
7.446,0.244,4.006,0.347,7.834,0.18,4,3,3.9234742857142852,2.311395555555556
7.359,0.08,3.977,0.351,7.786,0.163,4,3,3.9619225000000005,2.3700915555555553
7.35,0.127,3.977,0.38,7.756,0.162,4,3,3.9380740000000016,2.377446055555556
7.398,0.125,4.036,0.337,7.873,0.122,4,3,4.018123214285715,2.3643828888888887
7.359,0.159,4.065,0.294,7.786,0.227,4,3,3.9619224999999987,2.409408
7.359,0.102,4.065,0.294,7.815,0.209,4,3,3.994238857142857,2.409408
7.438,0.135,4.065,0.427,7.815,0.145,4,3,3.9107415000000003,2.3444656111111115
7.408,0.102,4.123,0.27,7.815,0.196,4,3,3.942554357142857,2.3955925
7.32,0.111,4.006,0.325,7.756,0.197,4,3,3.9695097142857145,2.414757555555555
7.398,0.144,3.977,0.326,7.727,0.25,4,3,3.8554375000000007,2.338118055555556
7.398,0.163,4.036,0.354,7.786,0.22,4,3,3.920813714285714,2.3643828888888887
7.584,0.057,4.094,0.309,7.786,0.209,4,3,3.7217671428571424,2.2357655555555556
7.613,0.568,4.036,0.412,7.698,0.216,4,3,3.5929596428571426,2.185084833333333
7.438,0.893,4.006,0.405,7.815,0.195,4,3,3.9107415000000008,2.3180106666666673
7.398,0.155,4.094,0.396,7.727,0.261,4,3,3.8554375000000007,2.3905795555555556
7.438,0.084,4.094,0.364,7.815,0.139,4,3,3.9107415000000008,2.3576106666666665
7.438,0.095,4.006,0.395,7.932,0.094,4,3,4.042341428571429,2.3180106666666673
7.398,0.143,4.065,0.429,7.786,0.175,4,3,3.920813714285714,2.3774345000000006
7.477,0.21,4.123,0.424,7.873,0.138,4,3,3.9341857142857144,2.338533333333334
7.467,0.13,4.036,0.403,7.756,0.215,4,3,3.8142462142857148,2.307400388888889
7.281,0.175,4.065,0.349,7.698,0.216,4,3,3.946160214285715,2.472848000000001
7.32,0.111,4.006,0.323,7.756,0.215,4,3,3.9695097142857145,2.414757555555555
7.467,0.108,4.123,0.226,7.815,0.168,4,3,3.8798668571428574,2.346835555555556
7.242,0.213,3.977,0.359,7.727,0.249,4,3,4.018568928571428,2.4649980555555553
7.281,0.092,4.123,0.37,7.873,0.144,4,3,4.140797714285715,2.4992315555555558
7.242,0.184,4.036,0.33,7.903,0.166,4,3,4.215060357142857,2.4912628888888886
7.32,0.161,4.065,0.345,7.815,0.22,4,3,4.035130357142856,2.4412125
7.438,0.161,3.948,0.429,7.815,0.163,4,3,3.910741500000001,2.292381111111111
7.281,0.126,4.036,0.423,7.903,0.124,4,3,4.1746034285714275,2.459796388888889
7.32,0.117,4.006,0.46,7.844,0.156,4,3,4.067566857142857,2.414757555555555
7.32,0.103,4.006,0.436,7.844,0.15,4,3,4.067566857142857,2.414757555555555
7.242,0.141,4.036,0.433,7.698,0.223,4,3,3.986617142857143,2.4912628888888886
7.164,0.195,4.036,0.46,7.727,0.241,4,3,4.09883092857143,2.5536888888888893
7.232,0.114,4.036,0.438,7.786,0.22,4,3,4.094283714285714,2.4993039999999995
7.086,0.237,4.036,0.424,7.815,0.19,4,3,4.275916357142857,2.615438888888888
7.594,0.669,4.094,0.326,7.756,0.245,4,3,3.6776214285714284,2.227333333333333
7.594,2.249,4.123,0.342,7.756,0.176,4,3,3.6776214285714284,2.240571833333333
7.203,0.17,4.094,0.438,7.786,0.175,4,3,4.124184785714286,2.548757055555556
7.32,0.108,4.094,0.419,7.727,0.241,4,3,3.9374377857142853,2.4543575555555552
7.144,0.111,4.065,0.491,7.873,0.155,4,3,4.281956642857143,2.582638277777778
7.437,2.749,4.065,0.459,7.844,0.138,4,3,3.9442405,2.3452919999999997
6.822,0.3,4.123,0.412,7.756,0.165,4,3,4.472560857142858,2.8588580555555554
6.822,0.288,4.065,0.349,7.698,0.246,4,3,4.408537142857143,2.8324745
7.75,2.082,4.036,0.442,7.698,0.273,4,3,3.4426217142857136,2.068155333333333
7.643,2.492,4.036,0.419,7.756,0.245,4,3,3.624291928571429,2.1596581666666665
7.359,0.299,4.065,0.4,7.815,0.177,4,3,3.994238857142857,2.409408
7.605,0.389,4.094,0.386,7.756,0.215,4,3,3.6656793571428565,2.2180450555555553
7.437,2.263,4.036,0.488,7.786,0.211,4,3,3.8794876428571414,2.3322403888888883
7.359,0.171,4.036,0.391,7.786,0.215,4,3,3.9619224999999987,2.396356388888888
7.232,0.225,4.006,0.544,7.727,0.295,4,3,4.0289075,2.4859006666666668
7.555,0.24,4.065,0.405,7.815,0.2,4,3,3.7854428571428573,2.2470111111111115
7.281,0.153,4.065,0.503,7.786,0.253,4,3,4.0434882142857145,2.472848000000001
7.594,0.151,4.006,0.359,7.786,0.257,4,3,3.7109257142857133,2.1877333333333335
7.281,0.4,4.036,0.6,7.844,0.15,4,3,4.108241071428572,2.459796388888889
6.969,1.337,5.92,0.738,7.844,0.138,4,3,4.425812499999999,3.7488577222222217
7.242,0.324,4.446,0.454,7.815,0.266,4,3,4.1162615,2.6844639999999997
7.086,0.325,4.475,0.454,7.844,0.223,4,3,4.308352857142856,2.8230127222222214
6.461,2.663,3.616,0.312,7.903,0.087,4,3,4.979491999999999,2.9072741666666664
7.371,1.851,3.967,0.355,7.727,0.187,4,3,3.8839205714285714,2.355858222222222
5.035,0.819,5.1,0.808,6.877,2.022,4,4,5.067278857142857,4.536598611111111
4.977,0.915,4.983,0.869,6.848,2.057,4,4,5.080326785714285,4.5033199999999995
5.006,0.887,4.983,0.824,7.024,1.968,4,4,5.234038571428572,4.487236277777777
5.123,0.769,4.983,0.881,6.76,2.08,4,4,4.889462214285714,4.421397777777778
5.094,0.765,5.1,0.828,6.643,2.178,4,4,4.7986152142857135,4.503398
5.064,0.835,5.1,0.771,6.848,2.077,4,4,5.017929142857143,4.520328
4.947,0.88,4.827,0.964,7.433,1.983,4,4,5.698334285714285,4.4348399999999994
5.152,0.74,4.748,1.015,6.789,2.007,4,4,4.896244071428571,4.2778
5.123,0.806,4.67,1.067,6.848,2.038,4,4,4.974998214285714,4.253542833333333
5.064,0.756,4.983,0.878,6.789,2.067,4,4,4.960458928571429,4.4547885
4.889,0.939,5.061,0.875,6.936,2.069,4,4,5.228983928571428,4.595077777777777
5.152,0.776,5.1,0.869,6.936,2.052,4,4,5.040356571428571,4.4703831111111105
5.006,0.826,5.178,0.77,6.936,2.052,4,4,5.14629,4.597313777777778
5.006,0.797,5.217,0.765,6.848,2.113,4,4,5.059647714285713,4.619836277777777
5.064,0.786,4.905,0.954,6.819,2.166,4,4,4.989618928571429,4.4119405
5.064,0.714,4.788,0.894,6.819,2.129,4,4,4.989618928571428,4.348936
5.064,0.82,5.217,0.746,6.789,2.104,4,4,4.960458928571428,4.587388499999999
5.163,0.786,4.983,0.813,6.789,2.013,4,4,4.888139428571429,4.398540000000001
5.006,0.842,4.866,0.854,6.965,1.919,4,4,5.175084928571429,4.4232177777777775
3.233,3.311,4.944,0.879,6.848,2.035,4,4,6.103058214285714,5.277269277777778
5.182,0.682,4.67,1.035,6.731,2.101,4,4,4.818088357142857,4.219765333333332
5.182,0.722,4.866,0.929,6.789,2.089,4,4,4.874099785714285,4.323601777777776
5.035,0.781,4.67,1.059,6.702,2.285,4,4,4.897541357142857,4.303204166666666
5.094,0.727,4.709,1.017,6.702,2.204,4,4,4.854854857142857,4.2903247222222225
5.123,0.713,5.022,0.824,6.702,2.226,4,4,4.833691071428572,4.443075277777778
5.182,0.609,5.139,0.789,6.789,2.104,4,4,4.874099785714285,4.475344277777777
5.152,0.711,4.983,0.861,6.877,2.002,4,4,4.9821446428571425,4.404843611111111
5.152,0.697,5.217,0.766,6.907,1.971,4,4,5.011681785714285,4.53744361111111
3.545,3.001,4.983,0.92,6.731,2.016,4,4,5.838524,5.181292444444445
5.094,0.774,4.983,0.916,6.76,2.098,4,4,4.910625999999999,4.4378585
5.006,0.803,5.022,0.871,6.789,2.006,4,4,5.0021775,4.508913777777778
5.035,0.74,4.944,0.879,6.789,2.026,4,4,4.981378285714285,4.449550611111111
5.152,0.751,4.905,0.924,6.643,2.098,4,4,4.756167499999998,4.361995611111111
5.006,0.789,4.866,0.91,6.702,2.107,4,4,4.918340571428572,4.4232177777777775
5.182,0.717,4.944,0.902,6.731,2.113,4,4,4.818088357142857,4.366111777777778
5.035,0.828,4.827,0.945,6.789,2.141,4,4,4.981378285714285,4.386039111111111
4.977,0.858,4.905,0.871,6.76,2.178,4,4,4.994790785714284,4.460471999999999
5.152,0.735,4.944,0.902,6.819,2.091,4,4,4.925404071428571,4.383335111111111
5.24,0.628,4.905,0.894,6.819,2.11,4,4,4.86008292857143,4.3111902777777775
5.006,0.825,4.827,0.974,6.789,2.103,4,4,5.0021775,4.402216277777778
5.182,0.759,4.983,0.9,6.877,2.1,4,4,4.960000357142857,4.387620277777777
5.094,0.661,4.905,0.905,6.965,2.036,4,4,5.111599214285713,4.3950105
5.28,0.775,4.905,0.911,6.848,2.093,4,4,4.8583359999999995,4.287812499999999
5.182,0.66,4.827,0.96,6.819,2.089,4,4,4.903259785714287,4.302600277777778
5.064,0.811,4.866,0.911,6.936,2.052,4,4,5.104571428571428,4.39077
5.006,0.835,4.983,0.871,6.936,2.108,4,4,5.1462900000000005,4.487236277777777
4.977,0.874,4.905,0.984,6.848,2.134,4,4,5.080326785714286,4.460471999999999
5.064,0.779,4.788,1.022,6.848,2.133,4,4,5.017929142857143,4.348936
4.977,0.832,5.022,0.892,6.907,2.123,4,4,5.138294285714286,4.5249975
5.064,0.799,4.827,0.978,6.877,2.138,4,4,5.0463595,4.3697685
4.405,2.026,4.905,0.963,6.848,2.094,4,4,5.4636485,4.758611111111112
5.211,0.623,4.983,0.911,6.936,2.11,4,4,4.996683928571427,4.370876
5.152,0.689,4.944,0.945,6.907,2.182,4,4,5.011681785714286,4.383335111111111
5.035,0.867,5.061,0.861,6.965,2.095,4,4,5.154285714285715,4.5145831111111105
5.094,0.834,4.944,0.963,6.907,2.182,4,4,5.054129499999999,4.41635
5.006,0.821,5.022,0.885,6.877,2.214,4,4,5.088078071428571,4.508913777777778
5.006,0.866,4.983,0.957,6.965,2.095,4,4,5.175084928571429,4.487236277777777
5.006,0.828,5.022,0.924,6.965,2.134,4,4,5.175084928571429,4.508913777777778
5.123,0.727,4.944,0.9,6.995,2.084,4,4,5.120349714285714,4.399889277777778
5.182,0.636,4.983,0.955,6.877,2.122,4,4,4.960000357142857,4.387620277777777
5.064,0.779,4.944,0.96,6.965,2.035,4,4,5.133366357142856,4.43328
5.123,0.631,4.944,0.936,6.994,2.043,4,4,5.119350499999999,4.399889277777778
4.889,0.863,4.866,0.984,7.053,1.994,4,4,5.345891999999999,4.487535277777778
4.947,0.907,4.905,0.978,7.083,2.039,4,4,5.335434285714287,4.477012
4.947,0.809,4.905,0.924,6.965,2.096,4,4,5.217029714285714,4.477012
5.123,0.659,4.983,0.883,6.965,2.099,4,4,5.090435428571428,4.421397777777778
5.152,0.662,4.944,0.922,6.965,2.119,4,4,5.069151499999999,4.383335111111111
5.133,0.756,4.905,0.954,6.936,2.151,4,4,5.054314785714285,4.372852000000001
5.182,0.715,4.905,0.965,6.848,2.152,4,4,4.931570000000001,4.3447722777777775
5.152,0.674,4.866,0.956,6.936,2.13,4,4,5.040356571428571,4.34082511111111
5.035,0.719,4.944,0.957,6.936,2.11,4,4,5.125490785714285,4.449550611111111
5.035,0.789,4.983,0.93,6.848,2.211,4,4,5.0388484999999985,4.471059111111111
5.094,0.702,5.022,0.881,6.731,2.268,4,4,4.882680357142857,4.459536
5.152,0.752,4.866,0.986,6.877,2.14,4,4,4.9821446428571425,4.34082511111111
5.211,0.68,4.944,0.938,6.848,2.114,4,4,4.910041642857141,4.3493675000000005
5.123,0.73,4.788,0.982,6.936,2.072,4,4,5.061640499999999,4.315545277777779
5.152,0.643,4.866,0.992,6.965,2.115,4,4,5.069151499999999,4.34082511111111
5.123,0.78,4.866,0.999,6.877,2.065,4,4,5.003428571428572,4.3573792777777784
5.182,0.628,4.866,0.977,6.848,2.094,4,4,4.931569999999999,4.323601777777776
5.064,0.726,4.983,0.948,6.877,2.042,4,4,5.0463595,4.4547885
5.035,0.743,4.905,0.949,6.936,2.051,4,4,5.125490785714286,4.428211111111111
5.152,0.754,5.061,0.842,6.936,2.071,4,4,5.04035657142857,4.448367611111111
5.094,0.799,4.67,1.108,6.965,2.017,4,4,5.111599214285714,4.270003555555555
5.064,0.795,4.827,0.978,6.848,2.096,4,4,5.0179291428571435,4.3697685
3.663,2.825,4.709,1.022,6.877,2.12,4,4,5.919682857142857,4.986506222222222
5.094,0.8,4.866,0.997,6.848,2.12,4,4,4.996161999999999,4.3738399999999995
4.87,0.867,4.788,0.996,6.877,2.061,4,4,5.184016357142857,4.456002444444445
3.741,2.854,4.866,0.982,6.789,2.067,4,4,5.7925314285714276,5.0379375
5.035,0.809,4.788,1.009,6.848,2.114,4,4,5.0388484999999985,4.365206611111111
4.977,0.839,4.827,0.964,6.819,2.185,4,4,5.052016571428572,4.4182999999999995
5.211,0.668,4.748,0.988,6.789,2.202,4,4,4.852571428571428,4.2438323888888885
5.094,1.333,4.944,0.846,6.877,2.198,4,4,5.024592357142857,4.41635
4.483,2.055,5.1,0.787,6.907,2.104,4,4,5.472097142857143,4.828483944444445
5.064,0.772,4.827,0.918,7.024,2.01,4,4,5.1923200000000005,4.3697685
5.182,0.628,5.061,0.814,6.995,2.081,4,4,5.076921499999999,4.431144277777777
5.094,0.779,5.256,0.699,7.053,2.054,4,4,5.1997123571428565,4.59315
5.211,0.635,5.178,0.685,7.024,1.873,4,4,5.084432499999999,4.4809535
5.152,0.792,5.295,0.656,6.965,2.152,4,4,5.069151499999999,4.582995611111111
5.035,0.804,5.373,0.648,6.965,2.018,4,4,5.154285714285715,4.695439111111111
5.152,0.695,5.061,0.844,8.166,1.954,4,4,6.3671751428571435,4.448367611111111
5.123,0.764,5.1,0.814,7.375,1.965,4,4,5.5103925714285715,4.486937277777778
5.006,0.823,5.061,0.894,6.702,2.13,4,4,4.918340571428572,4.5307602777777785
5.094,0.759,4.788,1.047,6.936,2.243,4,4,5.0828042857142846,4.332006
5.123,0.774,4.905,0.986,6.877,2.156,4,4,5.003428571428572,4.378549777777778
5.006,0.842,4.827,1.027,6.731,2.192,4,4,4.9461660714285705,4.402216277777778
5.006,0.842,4.905,0.899,6.848,2.057,4,4,5.059647714285713,4.444388277777778
5.211,0.586,4.905,0.969,7.522,1.685,4,4,5.601854500000001,4.328028000000001
5.24,0.74,5.022,0.836,7.053,1.8,4,4,5.091943499999999,4.375715777777778
5.094,0.826,4.788,0.95,7.229,1.694,4,4,5.379257499999999,4.332006
5.094,0.786,4.905,1.007,6.526,2.04,4,4,4.68856,4.3950105
5.182,0.707,4.866,1.054,6.731,1.978,4,4,4.818088357142857,4.323601777777776
5.006,0.866,4.983,1.019,6.877,1.904,4,4,5.088078071428572,4.487236277777777
5.123,0.706,5.217,0.916,6.555,1.967,4,4,4.694492571428571,4.553997777777778
5.035,0.757,5.217,0.84,6.409,2.176,4,4,4.6231468571428564,4.60365911111111
5.123,0.685,4.905,1.097,6.496,2.212,4,4,4.639491928571429,4.378549777777778
5.006,0.851,4.983,1.031,6.731,1.883,4,4,4.946166071428572,4.487236277777777
5.064,0.743,4.944,1.003,6.819,1.915,4,4,4.989618928571428,4.43328
5.055,0.848,5.061,0.936,6.936,1.799,4,4,5.1110765,4.503372000000001
5.035,0.776,4.905,1.069,6.819,1.836,4,4,5.0105382857142855,4.428211111111111
5.094,0.817,4.944,1.005,6.819,1.878,4,4,4.967851785714285,4.41635
5.251,0.713,5.022,0.984,6.584,2.127,4,4,4.62686107142857,4.369304611111111
5.123,0.753,4.905,1.022,6.672,2.125,4,4,4.805032499999999,4.378549777777778
5.006,0.858,5.1,0.942,6.79,2.028,4,4,5.003147428571428,4.552775777777777
5.006,0.878,5.139,0.94,6.76,1.985,4,4,4.974111714285713,4.574960277777778
5.046,0.828,5.178,0.906,6.848,1.902,4,4,5.030927714285714,4.574976
5.221,0.771,5.178,0.858,6.819,1.895,4,4,4.87428,4.475157944444445
5.064,0.837,5.022,1.011,6.789,1.92,4,4,4.960458928571429,4.476466000000001
5.035,0.805,4.905,1.127,6.819,1.864,4,4,5.0105382857142855,4.428211111111111
5.152,0.65,4.944,1.089,6.819,1.916,4,4,4.925404071428571,4.383335111111111
5.035,0.869,4.944,1.07,6.731,2.058,4,4,4.925366857142857,4.449550611111111
5.064,0.828,4.827,1.133,6.672,2.008,4,4,4.847963428571428,4.3697685
5.152,0.729,4.944,1.046,6.702,1.993,4,4,4.812407142857142,4.383335111111111
5.055,0.76,4.905,1.052,6.643,2.06,4,4,4.826887428571427,4.417
5.123,0.761,4.905,1.082,6.672,2.025,4,4,4.805032499999999,4.378549777777778
4.977,0.932,4.788,1.08,6.584,2.037,4,4,4.827037642857142,4.3974675
5.035,0.824,4.866,1.033,6.614,1.921,4,4,4.8138407857142855,4.4070406111111105
5.064,0.856,4.866,1.056,6.702,1.953,4,4,4.876622,4.39077
5.035,0.874,4.905,1.05,6.614,2.022,4,4,4.813840785714285,4.428211111111111
5.192,0.801,4.944,1.037,6.643,2.045,4,4,4.726613214285714,4.360348444444445
5.152,0.691,4.905,1.039,6.643,1.984,4,4,4.756167499999998,4.361995611111111
5.006,0.898,4.788,1.053,6.614,2.135,4,4,4.83464,4.381383777777778
5.055,0.839,4.788,1.038,6.731,1.941,4,4,4.910952571428573,4.3539955
5.094,0.824,4.866,0.945,6.76,1.906,4,4,4.910625999999999,4.3738399999999995
5.094,0.779,4.827,1.02,6.76,2.002,4,4,4.910625999999999,4.3528385
5.133,0.785,4.866,0.999,6.731,1.98,4,4,4.854190857142857,4.351681499999999
5.035,0.867,4.709,1.067,6.731,1.92,4,4,4.925366857142857,4.323525333333333
5.064,0.864,4.709,1.039,6.819,1.936,4,4,4.989618928571429,4.307254722222223
5.152,0.675,5.022,0.943,6.76,2.06,4,4,4.8681782857142855,4.426521111111112
5.094,0.83,4.866,0.999,6.76,1.986,4,4,4.910625999999999,4.3738399999999995
5.064,0.775,4.866,1.038,6.76,2.006,4,4,4.932393142857143,4.39077
5.182,0.651,4.944,0.99,6.819,1.993,4,4,4.903259785714286,4.366111777777778
4.947,0.907,4.905,1.012,6.731,2.019,4,4,4.988110857142858,4.477012
5.211,0.683,4.788,1.012,6.819,1.954,4,4,4.881731428571427,4.2650235
5.035,0.862,4.944,0.959,6.643,2.006,4,4,4.841301714285714,4.449550611111111
4.938,0.883,4.866,0.999,6.496,2.075,4,4,4.772440857142857,4.460783999999999
4.947,0.933,4.866,0.988,6.643,1.924,4,4,4.904045714285714,4.4558415
5.094,0.762,4.749,1.058,6.585,1.992,4,4,4.743813499999999,4.3113425
4.938,0.92,4.866,1.009,6.614,1.943,4,4,4.882939428571429,4.460783999999999
5.064,0.851,4.749,1.056,6.584,2.049,4,4,4.76464,4.328272500000001
5.064,0.868,4.905,0.958,6.584,1.973,4,4,4.76464,4.4119405
5.064,0.832,4.983,0.92,6.497,2.04,4,4,4.6833509285714285,4.4547885
5.064,0.756,4.983,0.911,6.555,1.968,4,4,4.7374235,4.4547885
5.123,0.743,5.022,0.965,6.643,1.908,4,4,4.777451428571429,4.443075277777778
